run_id,run_name,state,created_at,url,summary.f1,summary.map50,summary.map50_95,summary.precision,summary.recall,summary.train_time_s,config.lr0,config.batch,config.model,config.epochs,config.weight_decay,summary.epoch,summary.lr,summary.train/detection_f1,summary.train/fire_iou,summary.train/loss,summary.val/detection_f1,summary.val/fire_dice,summary.val/fire_iou,summary.val/fire_precision,summary.val/fire_recall,summary.val/loss,summary.val/mean_iou,config.device,config.batch_size,config.num_epochs,config.focal_gamma,config.in_channels,config.num_classes,config.patches_dir,config.learning_rate,config.use_focal_loss,config.use_fire_augment,config.use_class_weights,config.fire_sample_weight,config.use_weighted_sampling,summary.train/acc,summary.train/f1,summary.train/precision,summary.train/recall,summary.val/acc,summary.val/auc,summary.val/f1,summary.val/precision,summary.val/recall,config.dropout,config.pos_weight,summary.train/mean_iou,config.lr,config.dual_head,config.checkpoint,config.severity_finetune,config.architecture,config.encoder_name,config.sen2fire_dir,config.combined_binary
es1tvafz,unet_scratch_e15_bs16_lr3e-4_wd1e-3,finished,2026-03-05T11:07:21Z,https://wandb.ai/adrian-corvin-salceanu-upc-barcelona/fire-detection/runs/es1tvafz,,,,,,,,,UNetScratch,,0.001,14.0,0.0003,0.8344496485153308,0.741953432559967,0.19013834746257097,0.8824796740110379,0.893054187297821,0.8067731857299805,0.8880583643913269,0.898106575012207,0.16307892736912977,0.885391354560852,cuda,16.0,15.0,2.0,7.0,2.0,patches,0.0003,False,True,True,5.0,False,,,,,,,,,,,,,,,,,,,,
bgun9efn,cnn_scratch_e15_bs16_lr3e-4_wd1e-3,finished,2026-03-05T10:49:53Z,https://wandb.ai/adrian-corvin-salceanu-upc-barcelona/fire-detection/runs/bgun9efn,,,,,,,,,ScratchFireModel,,0.001,14.0,,,,0.35932977397401794,,,,,,0.3653459716023821,,cuda,16.0,15.0,,,,patches,0.0003,,,,,,0.8474980900921262,0.8501916603171522,0.944629594130186,0.788782779918684,0.8895202019627136,0.9404336020719328,0.6593027574814747,0.7595117843008536,0.6085131617836951,0.3,,,,,,,,,,
2xo09gnx,resnet34-unet-c2,finished,2026-02-14T12:01:05Z,https://wandb.ai/adrian-corvin-salceanu-upc-barcelona/fire-detection/runs/2xo09gnx,,,,,,,,,,,0.0001,37.0,2.5e-05,0.9308142472740109,0.8478480577468872,0.09939027351068974,0.8771181465408264,,0.8342172503471375,,0.9698745012283324,0.13577087103116392,,cuda,16.0,50.0,2.0,,2.0,../patches,0.0001,False,True,True,5.0,False,,,,,,,,,,,,,,,,,unet,resnet34,,
0nj2m0iq,resnet50-deeplabv3plus,crashed,2026-02-10T15:37:37Z,https://wandb.ai/adrian-corvin-salceanu-upc-barcelona/fire-detection/runs/0nj2m0iq,,,,,,,,,,,0.0001,14.0,0.0001,0.9657979144071228,0.8350801467895508,0.14169211635569565,0.7909028637392719,,0.7380232214927673,,0.9775349497795104,0.17762157573091863,,cuda,16.0,50.0,2.0,,2.0,../patches,0.0001,False,True,True,5.0,True,,,,,,,,,,,,,,,,,deeplabv3plus,resnet50,,
aqy30eqi,resnet50-unet,crashed,2026-02-10T15:24:28Z,https://wandb.ai/adrian-corvin-salceanu-upc-barcelona/fire-detection/runs/aqy30eqi,,,,,,,,,,,0.0001,3.0,0.0001,0.9611355239675404,0.7930610775947571,0.18541700650444803,0.8292353891249132,,0.7795771360397339,,0.9648017287254332,0.16262778493039537,,cuda,16.0,50.0,2.0,,2.0,../patches,0.0001,False,True,True,5.0,True,,,,,,,,,,,,,,,,,unet,resnet50,,
udp01kbl,resnet50-unet,finished,2026-02-10T15:01:35Z,https://wandb.ai/adrian-corvin-salceanu-upc-barcelona/fire-detection/runs/udp01kbl,,,,,,,,,,,0.0001,14.0,5e-05,0.9698950871400646,0.8388892412185669,0.1377808283544889,0.8421754644625331,,0.8051736354827881,,0.9603360295295716,0.15670114454596934,,cuda,16.0,50.0,2.0,,2.0,../patches,0.0001,False,True,True,5.0,True,,,,,,,,,,,,,,,,,unet,resnet50,,
brboumal,resnet50-unet,crashed,2026-02-09T20:03:21Z,https://wandb.ai/adrian-corvin-salceanu-upc-barcelona/fire-detection/runs/brboumal,,,,,,,,,,,0.0001,3.0,0.0001,0.9599697382017686,0.7965996861457825,0.18023960271991105,0.8537926080583123,,0.8025451302528381,,0.9653822779655457,0.15618259501126078,,cuda,16.0,50.0,2.0,,2.0,../patches,0.0001,False,True,True,5.0,True,,,,,,,,,,,,,,,,,unet,resnet50,,
88c12fbq,resnet50-unet,killed,2026-02-09T19:59:43Z,https://wandb.ai/adrian-corvin-salceanu-upc-barcelona/fire-detection/runs/88c12fbq,,,,,,,,,,,0.0001,0.0,0.0001,0.9378055378335984,0.6896549463272095,0.28137957221757964,0.80102647096633,,0.7488078474998474,,0.9730122685432434,0.19043693556026975,,cuda,16.0,50.0,2.0,,2.0,../patches,0.0001,False,True,True,5.0,True,,,,,,,,,,,,,,,,,unet,resnet50,,
69mptqdj,resnet50-unet,failed,2026-02-09T19:58:16Z,https://wandb.ai/adrian-corvin-salceanu-upc-barcelona/fire-detection/runs/69mptqdj,,,,,,,,,,,0.0001,,,,,,,,,,,,,cuda,16.0,50.0,2.0,,2.0,patches,0.0001,False,True,True,5.0,True,,,,,,,,,,,,,,,,,unet,resnet50,,
n57p9876,yolo-baseline,crashed,2026-02-09T19:44:50Z,https://wandb.ai/adrian-corvin-salceanu-upc-barcelona/fire-detection/runs/n57p9876,,,,,,,,,,,0.0001,4.0,0.0001,0.8935695901357175,0.7715826034545898,0.16328938537034668,0.8609545591379812,,0.808525800704956,,0.9712612628936768,0.15706575541484236,,cuda,16.0,50.0,2.0,,2.0,../patches,0.0001,False,True,True,5.0,False,,,,,,,,,,,,,,,,,unet,resnet34,,
iecuha17,yolo-baseline,finished,2026-02-09T18:54:38Z,https://wandb.ai/adrian-corvin-salceanu-upc-barcelona/fire-detection/runs/iecuha17,,,,,,,,,,,0.0001,41.0,2.5e-05,0.934427598846653,0.8544791340827942,0.0955054864537816,0.870356896256241,,0.8460825085639954,,0.965076506137848,0.1312955223926992,,cuda,16.0,50.0,2.0,,2.0,../patches,0.0001,False,True,True,5.0,False,,,,,,,,,,,,,,,,,unet,resnet34,,
stj74zt9,resnet50-unet,finished,2026-02-09T18:28:34Z,https://wandb.ai/adrian-corvin-salceanu-upc-barcelona/fire-detection/runs/stj74zt9,,,,,,,,,,,0.0001,16.0,5e-05,0.970977752517932,0.8470410108566284,0.13067231291294598,0.843518647805255,,0.804449200630188,,0.9715080857276917,0.14700400739005118,,cuda,16.0,50.0,2.0,,2.0,../patches,0.0001,False,True,True,5.0,True,,,,,,,,,,,,,,,,,unet,resnet50,,
k060pfe9,resnet50-unet,finished,2026-02-09T17:40:01Z,https://wandb.ai/adrian-corvin-salceanu-upc-barcelona/fire-detection/runs/k060pfe9,,,,,,,,,,,0.0001,31.0,5e-05,0.9726985848187306,0.8504639267921448,0.12492552424679285,0.7929731679080214,,0.7928785085678101,,0.9682144522666932,0.15587742171353763,,cuda,16.0,50.0,2.0,,2.0,../patches,0.0001,False,True,True,5.0,True,,,,,,,,,,,,,,,,,unet,resnet50,,
dsdknm8h,resnet50-unet,crashed,2026-02-08T17:36:48Z,https://wandb.ai/adrian-corvin-salceanu-upc-barcelona/fire-detection/runs/dsdknm8h,,,,,,,,,,,0.0001,15.0,0.0001,0.9686723971296212,0.8268000483512878,0.1511993163633121,0.8729590478690731,,0.8292686343193054,,0.9627113938331604,0.15836570140990344,,cuda,16.0,50.0,2.0,,2.0,../patches,0.0001,False,True,True,5.0,True,,,,,,,,,,,,,,,,,unet,resnet50,,
jzfcrh8c,resnet34-deeplabv3plus,finished,2026-02-06T13:05:31Z,https://wandb.ai/adrian-corvin-salceanu-upc-barcelona/fire-detection/runs/jzfcrh8c,,,,,,,,,,,0.0001,36.0,5e-05,0.9344200809405964,0.8445121049880981,0.10156814354479687,0.8961505535290717,,0.8189254403114319,,0.9742746949195862,0.14145312541060978,,cuda,16.0,50.0,2.0,,2.0,../patches,0.0001,False,True,True,5.0,False,,,,,,,,,,,,,,,,,deeplabv3plus,resnet34,,
hgma0gcd,resnet34-deeplabv3plus,crashed,2026-02-06T08:31:46Z,https://wandb.ai/adrian-corvin-salceanu-upc-barcelona/fire-detection/runs/hgma0gcd,,,,,,,,,,,0.0001,16.0,0.0001,0.9231292184308116,0.8114019632339478,0.12848973485539442,0.8998522243805378,,0.8263640999794006,,0.9725708961486816,0.13710197956875117,,cuda,16.0,50.0,2.0,,2.0,../patches,0.0001,False,True,True,5.0,False,,,,,,,,,,,,,,,,,deeplabv3plus,resnet34,,
26k6daxm,mobilenet_v2-unetplusplus,finished,2026-02-05T21:41:21Z,https://wandb.ai/adrian-corvin-salceanu-upc-barcelona/fire-detection/runs/26k6daxm,,,,,,,,,,,0.0001,29.0,5e-05,0.924065843273548,0.8264786005020142,0.1173337875873226,0.8749111631972251,,0.8398712277412415,,0.9657005071640016,0.13316252906665657,,cuda,16.0,50.0,2.0,,2.0,../patches,0.0001,False,True,True,5.0,False,,,,,,,,,,,,,,,,,unetplusplus,mobilenet_v2,,
vwldg9md,resnet34-unetplusplus,finished,2026-02-05T19:58:14Z,https://wandb.ai/adrian-corvin-salceanu-upc-barcelona/fire-detection/runs/vwldg9md,,,,,,,,,,,0.0001,43.0,1.25e-05,0.9407317652710424,0.8571250438690186,0.09248071360331372,0.889367317292647,,0.8439713716506958,,0.9669768810272216,0.13047124411572109,,cuda,16.0,50.0,2.0,,2.0,../patches,0.0001,False,True,True,5.0,False,,,,,,,,,,,,,,,,,unetplusplus,resnet34,,
6dh2k47w,resnet34-unet-baseline,finished,2026-02-05T11:58:17Z,https://wandb.ai/adrian-corvin-salceanu-upc-barcelona/fire-detection/runs/6dh2k47w,,,,,,,,,,,0.0001,17.0,5e-05,0.9212942188325968,0.8240869045257568,0.11985173179306276,0.8849172999791778,,0.8423393964767456,,0.9594435691833496,0.13486213406378572,,cuda,16.0,50.0,2.0,,2.0,../patches,0.0001,False,True,True,5.0,False,,,,,,,,,,,,,,,,,unet,resnet34,,
